__time,/mcu/state/jointURDF/0/effort,/mcu/state/jointURDF/0/position,/mcu/state/jointURDF/0/velocity,/mcu/state/jointURDF/1/effort,/mcu/state/jointURDF/1/position,/mcu/state/jointURDF/1/velocity,/mcu/state/jointURDF/10/effort,/mcu/state/jointURDF/10/position,/mcu/state/jointURDF/10/velocity,/mcu/state/jointURDF/11/effort,/mcu/state/jointURDF/11/position,/mcu/state/jointURDF/11/velocity,/mcu/state/jointURDF/2/effort,/mcu/state/jointURDF/2/position,/mcu/state/jointURDF/2/velocity,/mcu/state/jointURDF/3/effort,/mcu/state/jointURDF/3/position,/mcu/state/jointURDF/3/velocity,/mcu/state/jointURDF/4/effort,/mcu/state/jointURDF/4/position,/mcu/state/jointURDF/4/velocity,/mcu/state/jointURDF/5/effort,/mcu/state/jointURDF/5/position,/mcu/state/jointURDF/5/velocity,/mcu/state/jointURDF/6/effort,/mcu/state/jointURDF/6/position,/mcu/state/jointURDF/6/velocity,/mcu/state/jointURDF/7/effort,/mcu/state/jointURDF/7/position,/mcu/state/jointURDF/7/velocity,/mcu/state/jointURDF/8/effort,/mcu/state/jointURDF/8/position,/mcu/state/jointURDF/8/velocity,/mcu/state/jointURDF/9/effort,/mcu/state/jointURDF/9/position,/mcu/state/jointURDF/9/velocity,/mcu/state/jointURDF/header/stamp,/mcu/state/toe_array/header/stamp,/mcu/state/toe_array/toes.0/contact,/mcu/state/toe_array/toes.0/id,/mcu/state/toe_array/toes.0/position/x,/mcu/state/toe_array/toes.0/position/y,/mcu/state/toe_array/toes.0/position/z,/mcu/state/toe_array/toes.0/sphase,/mcu/state/toe_array/toes.0/valid,/mcu/state/toe_array/toes.1/contact,/mcu/state/toe_array/toes.1/id,/mcu/state/toe_array/toes.1/position/x,/mcu/state/toe_array/toes.1/position/y,/mcu/state/toe_array/toes.1/position/z,/mcu/state/toe_array/toes.1/sphase,/mcu/state/toe_array/toes.1/valid,/mcu/state/toe_array/toes.2/contact,/mcu/state/toe_array/toes.2/id,/mcu/state/toe_array/toes.2/position/x,/mcu/state/toe_array/toes.2/position/y,/mcu/state/toe_array/toes.2/position/z,/mcu/state/toe_array/toes.2/sphase,/mcu/state/toe_array/toes.2/valid,/mcu/state/toe_array/toes.3/contact,/mcu/state/toe_array/toes.3/id,/mcu/state/toe_array/toes.3/position/x,/mcu/state/toe_array/toes.3/position/y,/mcu/state/toe_array/toes.3/position/z,/mcu/state/toe_array/toes.3/sphase,/mcu/state/toe_array/toes.3/valid
1680728248.084705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.083990,1.000000,0.000000,0.266164,0.166279,-0.502611,0.000000,1.000000,1.000000,1.000000,-0.378215,0.174221,-0.503082,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341953,-0.167094,-0.508867,0.000000,1.000000
1680728248.085101,-9.630000,0.728872,-0.000001,19.660000,1.625368,0.000000,8.200000,0.108097,0.000000,9.910000,0.109095,-0.000008,-6.050000,0.680983,-0.001107,22.070000,1.646527,-0.000607,-7.790000,0.711232,-0.000000,20.410000,1.662207,0.001594,-9.390000,0.756508,-0.000055,24.400000,1.651013,0.000000,-6.800000,-0.112125,-0.000000,-10.440000,-0.095998,-0.000005,1680728248.084742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728248.094651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.094001,1.000000,0.000000,0.266164,0.166279,-0.502611,0.000000,1.000000,1.000000,1.000000,-0.378215,0.174221,-0.503082,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341965,-0.167094,-0.508867,0.000000,1.000000
1680728248.104927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.104294,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378215,0.174221,-0.503082,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341965,-0.167094,-0.508867,0.000000,1.000000
1680728248.114641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.114045,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378221,0.174222,-0.503076,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341965,-0.167094,-0.508867,0.000000,1.000000
1680728248.124866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.124202,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378221,0.174222,-0.503076,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341977,-0.167094,-0.508866,0.000000,1.000000
1680728248.125206,-9.510000,0.728872,-0.000000,19.570000,1.625368,0.000000,7.600000,0.108097,0.000000,9.720000,0.109095,-0.000000,-6.100000,0.680959,-0.000502,21.850000,1.646507,-0.000378,-7.870000,0.711232,-0.000000,19.950000,1.662207,0.000029,-9.540000,0.756460,-0.001224,24.540000,1.651013,0.000000,-6.810000,-0.112144,-0.000103,-9.630000,-0.095998,-0.000000,1680728248.124639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728248.134668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.134111,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378221,0.174222,-0.503076,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341977,-0.167094,-0.508866,0.000000,1.000000
1680728248.144649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.144009,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378221,0.174222,-0.503076,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167094,-0.508865,0.000000,1.000000
1680728248.154793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.154063,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378227,0.174222,-0.503071,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167094,-0.508865,0.000000,1.000000
1680728248.164837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.164223,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378227,0.174222,-0.503071,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167094,-0.508865,0.000000,1.000000
1680728248.165217,-9.760000,0.728872,-0.000000,19.590000,1.625368,0.000000,8.170000,0.108097,0.000000,9.760000,0.109095,-0.000000,-6.180000,0.680935,-0.000744,21.930000,1.646487,-0.000448,-7.910000,0.711232,-0.000000,20.180000,1.662227,0.000212,-9.470000,0.756437,-0.000175,24.530000,1.651013,0.000000,-7.220000,-0.112144,-0.000002,-9.960000,-0.095998,-0.000000,1680728248.164708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728248.174586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.174031,1.000000,0.000000,0.266153,0.166270,-0.502611,0.000000,1.000000,1.000000,1.000000,-0.378227,0.174222,-0.503071,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167094,-0.508865,0.000000,1.000000
1680728248.184653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.183990,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378227,0.174222,-0.503071,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167094,-0.508865,0.000000,1.000000
1680728248.194571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.194069,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378239,0.174222,-0.503069,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167094,-0.508865,0.000000,1.000000
1680728248.205232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.204302,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378239,0.174222,-0.503069,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167094,-0.508865,0.000000,1.000000
1680728248.206434,-9.590000,0.728872,0.000066,19.460000,1.625368,0.000000,7.480000,0.108097,0.000000,10.100000,0.109095,-0.000000,-6.150000,0.680911,-0.000362,22.290000,1.646487,-0.000008,-7.870000,0.711232,-0.000000,20.400000,1.662227,0.000004,-9.450000,0.756437,-0.000003,24.430000,1.651013,0.000000,-6.730000,-0.112144,-0.000000,-10.170000,-0.095998,-0.000000,1680728248.204935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728248.214527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.213989,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378239,0.174222,-0.503069,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167094,-0.508865,0.000000,1.000000
1680728248.224663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.224040,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378239,0.174222,-0.503069,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167094,-0.508865,0.000000,1.000000
1680728248.234671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.234023,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378239,0.174213,-0.503070,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167104,-0.508864,0.000000,1.000000
1680728248.244507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.243977,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378239,0.174213,-0.503070,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167104,-0.508864,0.000000,1.000000
1680728248.244873,-9.800000,0.728872,0.000001,19.680000,1.625368,0.000000,8.510000,0.108097,0.000000,9.750000,0.109076,-0.000284,-5.970000,0.680911,-0.000007,21.920000,1.646487,-0.000000,-7.830000,0.711232,-0.000000,20.230000,1.662227,0.000000,-9.550000,0.756437,-0.000000,25.030000,1.651013,0.000000,-7.080000,-0.112144,-0.000000,-9.430000,-0.096017,-0.000274,1680728248.244399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728248.254566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.254030,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378251,0.174213,-0.503069,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167104,-0.508864,0.000000,1.000000
1680728248.264543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.263988,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378245,0.174213,-0.503065,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341989,-0.167104,-0.508864,0.000000,1.000000
1680728248.274690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.274105,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378245,0.174213,-0.503065,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341983,-0.167105,-0.508860,0.000000,1.000000
1680728248.284924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.284011,1.000000,0.000000,0.266164,0.166270,-0.502612,0.000000,1.000000,1.000000,1.000000,-0.378245,0.174213,-0.503065,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341983,-0.167105,-0.508860,0.000000,1.000000
1680728248.285368,-9.840000,0.728872,0.000000,19.500000,1.625368,0.000000,8.430000,0.108097,0.000000,9.490000,0.109076,-0.000005,-5.810000,0.680887,-0.000051,21.850000,1.646468,-0.000108,-7.820000,0.711232,-0.000000,20.310000,1.662207,-0.000656,-9.370000,0.756437,-0.000000,23.980000,1.650993,-0.000497,-6.700000,-0.112144,-0.000999,-9.590000,-0.096017,-0.000005,1680728248.285024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728248.294524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.293989,1.000000,0.000000,0.266153,0.166270,-0.502611,0.000000,1.000000,1.000000,1.000000,-0.378245,0.174213,-0.503065,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341983,-0.167105,-0.508860,0.000000,1.000000
1680728248.304865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.304292,1.000000,0.000000,0.266153,0.166270,-0.502611,0.000000,1.000000,1.000000,1.000000,-0.378245,0.174213,-0.503065,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.314723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.314160,1.000000,0.000000,0.266164,0.166279,-0.502611,0.000000,1.000000,1.000000,1.000000,-0.378245,0.174213,-0.503065,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.325347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.324749,1.000000,0.000000,0.266159,0.166279,-0.502615,0.000000,1.000000,1.000000,1.000000,-0.378245,0.174213,-0.503065,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.326341,-9.430000,0.728872,0.000715,19.770000,1.625388,0.001040,8.340000,0.108097,0.000000,9.640000,0.109076,-0.000000,-6.100000,0.680887,-0.000001,22.030000,1.646468,-0.000002,-7.870000,0.711232,-0.000000,20.040000,1.662207,-0.000012,-9.470000,0.756413,-0.000154,24.090000,1.650993,-0.000009,-6.780000,-0.112125,0.000641,-10.530000,-0.096017,-0.000000,1680728248.325946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728248.334569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.334028,1.000000,0.000000,0.266159,0.166279,-0.502615,0.000000,1.000000,1.000000,1.000000,-0.378245,0.174213,-0.503065,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.344430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.343966,1.000000,0.000000,0.266159,0.166279,-0.502615,0.000000,1.000000,1.000000,1.000000,-0.378245,0.174213,-0.503065,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.354540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.354056,1.000000,0.000000,0.266147,0.166279,-0.502614,0.000000,1.000000,1.000000,1.000000,-0.378257,0.174213,-0.503063,0.948457,1.000000,1.000000,2.000000,0.247433,-0.167585,-0.508957,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.364945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.364272,1.000000,0.000000,0.266147,0.166279,-0.502614,0.000000,1.000000,1.000000,1.000000,-0.378252,0.174214,-0.503059,0.948457,1.000000,1.000000,2.000000,0.247445,-0.167585,-0.508959,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.365385,-9.920000,0.728848,-0.000679,19.790000,1.625388,0.000019,8.170000,0.108097,0.000000,10.130000,0.109076,-0.000000,-6.030000,0.680863,-0.000671,21.990000,1.646447,-0.001455,-7.750000,0.711256,0.001269,20.110000,1.662207,-0.000000,-9.280000,0.756413,-0.000003,24.400000,1.650993,-0.000000,-7.050000,-0.112125,0.000012,-10.130000,-0.096017,-0.000000,1680728248.364571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728248.374514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.374010,1.000000,0.000000,0.266147,0.166288,-0.502613,0.000000,1.000000,1.000000,1.000000,-0.378252,0.174214,-0.503059,0.948457,1.000000,1.000000,2.000000,0.247439,-0.167584,-0.508963,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.384614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.384030,1.000000,0.000000,0.266147,0.166288,-0.502613,0.000000,1.000000,1.000000,1.000000,-0.378252,0.174214,-0.503059,0.948457,1.000000,1.000000,2.000000,0.247439,-0.167584,-0.508963,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.394535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.394013,1.000000,0.000000,0.266147,0.166288,-0.502613,0.000000,1.000000,1.000000,1.000000,-0.378252,0.174214,-0.503059,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167105,-0.508859,0.000000,1.000000
1680728248.404679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.404072,1.000000,0.000000,0.266159,0.166288,-0.502614,0.000000,1.000000,1.000000,1.000000,-0.378252,0.174214,-0.503059,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167114,-0.508857,0.000000,1.000000
1680728248.406075,-9.840000,0.728872,0.002030,19.810000,1.625388,0.000000,8.880000,0.108097,0.000000,9.960000,0.109057,-0.001570,-6.030000,0.680863,-0.000012,22.090000,1.646447,-0.000027,-7.660000,0.711232,-0.000707,20.170000,1.662227,0.000064,-9.250000,0.756413,-0.000000,23.830000,1.650993,-0.000000,-6.990000,-0.112106,0.000059,-10.140000,-0.096017,-0.000000,1680728248.405401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728248.414530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.414001,1.000000,0.000000,0.266159,0.166288,-0.502614,0.000000,1.000000,1.000000,1.000000,-0.378252,0.174214,-0.503059,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167114,-0.508857,0.000000,1.000000
1680728248.426198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.424845,1.000000,0.000000,0.266159,0.166288,-0.502614,0.000000,1.000000,1.000000,1.000000,-0.378263,0.174214,-0.503058,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167114,-0.508857,0.000000,1.000000
1680728248.434573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728248.434013,1.000000,0.000000,0.266159,0.166288,-0.502614,0.000000,1.000000,1.000000,1.000000,-0.378263,0.174204,-0.503059,0.948457,1.000000,1.000000,2.000000,0.247427,-0.167584,-0.508961,0.957287,1.000000,1.000000,3.000000,-0.341995,-0.167114,-0.508857,0.000000,1.000000
