rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_SIV,gps_FixType,gps_GroundSpeed,gps_Heading,gps_pDOP,output_Hz,
01/01/2000,00:00:04.42,-665.53,-103.52,-1135.74,56.82,-42.53,-0.74,57.45,-44.55,-54.30,16.91,03/22/2020,00:00:03.400,0,0,0,0,0,0,0,9999,10.323,
01/01/2000,00:00:04.51,-370.12,-512.70,-1086.43,-38.97,77.70,58.54,60.90,-46.20,-50.85,17.10,03/22/2020,00:00:03.500,0,0,0,0,0,0,0,9999,10.241,
01/01/2000,00:00:04.61,-417.48,137.21,-274.41,-67.77,-15.05,108.20,60.0,-35.70,-53.25,17.25,03/22/2020,00:00:03.600,0,0,0,0,0,0,0,9999,10.227,
01/01/2000,00:00:04.71,-2000.0,1249.02,-2000.0,102.62,-41.95,3.37,64.05,-31.35,-54.75,16.91,03/22/2020,00:00:03.700,0,0,0,0,0,0,0,9999,10.215,
01/01/2000,00:00:04.81,-667.48,-9.28,-716.80,90.80,-53.92,-7.11,63.90,-38.55,-47.55,17.25,03/22/2020,00:00:03.800,0,0,0,0,0,0,0,9999,10.204,
01/01/2000,00:00:04.91,-215.33,-271.00,-780.76,112.68,-50.22,20.98,63.60,-40.50,-47.10,17.34,03/22/2020,00:00:03.900,0,0,0,0,0,0,0,9999,10.194,
01/01/2000,00:00:05.01,-502.93,20.02,-978.03,1.79,-3.63,21.07,64.05,-41.70,-46.95,17.01,03/22/2020,00:00:04.000,0,0,0,0,0,0,0,9999,10.185,
01/01/2000,00:00:05.11,-362.79,-186.04,-1143.55,-18.11,44.27,20.44,65.55,-42.15,-49.05,17.15,03/22/2020,00:00:04.100,0,0,0,0,0,0,0,9999,10.177,
01/01/2000,00:00:05.21,-489.26,-75.20,-679.69,17.20,-28.08,-33.40,65.40,-38.25,-49.35,17.29,03/22/2020,00:00:04.200,0,0,0,0,0,0,0,9999,10.169,
01/01/2000,00:00:05.31,378.42,248.05,-1764.65,-85.59,-1.38,0.32,64.80,-41.10,-45.90,17.10,03/22/2020,00:00:04.300,0,0,0,0,0,0,0,9999,10.163,
01/01/2000,00:00:05.41,-274.41,124.02,-1074.22,-23.32,29.66,4.26,64.95,-40.05,-46.50,17.25,03/22/2020,00:00:04.400,0,0,0,0,0,0,0,9999,10.156,
01/01/2000,00:00:05.51,-495.12,79.10,-566.89,-19.89,8.44,-29.20,65.40,-37.95,-47.10,17.01,03/22/2020,00:00:04.500,0,0,0,0,0,0,0,9999,10.150,
01/01/2000,00:00:05.61,-367.68,-17.58,-1058.59,-13.93,-9.10,-20.80,64.35,-36.75,-51.45,17.49,03/22/2020,00:00:04.600,0,0,0,0,0,0,0,9999,10.145,
01/01/2000,00:00:05.71,-258.79,-88.38,-792.48,-4.26,2.89,-18.22,60.15,-37.35,-50.55,17.29,03/22/2020,00:00:04.700,0,0,0,0,0,0,0,9999,10.140,
01/01/2000,00:00:05.81,-330.57,101.56,-907.71,11.41,-19.89,-24.76,62.70,-38.40,-54.0,17.29,03/22/2020,00:00:04.800,0,0,0,0,0,0,0,9999,10.135,
01/01/2000,00:00:05.91,-1088.87,-729.98,327.15,-23.98,-82.38,-20.76,65.40,-42.0,-48.60,17.63,03/22/2020,00:00:04.900,0,0,0,0,0,0,0,9999,10.131,
01/01/2000,00:00:06.01,-515.14,-128.42,-622.56,10.59,63.72,-20.14,62.25,-46.20,-42.75,17.44,03/22/2020,00:00:05.100,0,0,0,0,0,0,0,9999,9.786,
01/01/2000,00:00:06.21,-406.25,69.82,-433.59,35.66,-9.08,-64.70,64.65,-46.35,-48.30,17.34,03/22/2020,00:00:05.200,0,0,0,0,0,0,0,9999,9.851,
01/01/2000,00:00:06.31,-424.80,39.06,-889.16,-31.27,-16.06,20.53,63.60,-48.30,-48.30,17.44,03/22/2020,00:00:05.300,0,0,0,0,0,0,0,9999,9.855,
01/01/2000,00:00:06.41,-245.61,-169.43,-594.73,51.59,-17.60,87.63,62.10,-42.0,-52.80,17.49,03/22/2020,00:00:05.400,0,0,0,0,0,0,0,9999,9.859,
01/01/2000,00:00:06.50,-416.99,-138.18,-1063.48,12.10,-2.44,-8.42,59.85,-45.15,-50.25,17.68,03/22/2020,00:00:05.500,0,0,0,0,0,0,0,9999,9.863,
01/01/2000,00:00:06.60,-432.62,-137.70,-1097.17,-11.12,20.03,12.92,56.25,-46.65,-49.80,17.53,03/22/2020,00:00:05.600,0,0,0,0,0,0,0,9999,9.867,
01/01/2000,00:00:06.70,-238.28,-30.76,-1068.85,-32.33,42.40,41.50,57.45,-43.50,-51.45,17.68,03/22/2020,00:00:05.700,0,0,0,0,0,0,0,9999,9.870,
01/01/2000,00:00:06.80,-131.84,83.01,-870.61,-16.10,13.38,15.04,60.60,-39.60,-57.60,17.82,03/22/2020,00:00:05.800,0,0,0,0,0,0,0,9999,9.873,
01/01/2000,00:00:06.90,-177.25,53.71,-853.52,15.78,-3.29,-11.37,56.40,-39.30,-54.60,17.68,03/22/2020,00:00:05.900,0,0,0,0,0,0,0,9999,9.877,
01/01/2000,00:00:07.00,-28.81,104.49,-1049.80,10.37,11.19,-47.81,58.05,-39.60,-55.80,17.53,03/22/2020,00:00:06.000,0,0,0,0,0,0,0,9999,9.880,
01/01/2000,00:00:07.10,-938.48,-1095.70,-1324.71,-27.44,-14.40,-43.11,55.65,-43.05,-55.65,17.68,03/22/2020,00:00:06.100,0,0,0,0,0,0,0,9999,9.882,
01/01/2000,00:00:07.20,-458.98,397.46,-1113.77,-6.34,-26.10,-12.26,54.75,-46.95,-50.85,17.63,03/22/2020,00:00:06.200,0,0,0,0,0,0,0,9999,9.885,
01/01/2000,00:00:07.30,-619.14,-97.17,-555.66,-84.50,-104.82,-26.42,53.70,-45.15,-53.70,17.68,03/22/2020,00:00:06.300,0,0,0,0,0,0,0,9999,9.888,
01/01/2000,00:00:07.40,-504.88,-32.71,-708.98,-70.70,6.82,-70.78,58.80,-40.35,-56.25,17.68,03/22/2020,00:00:06.400,0,0,0,0,0,0,0,9999,9.890,
01/01/2000,00:00:07.50,-347.66,207.03,-816.89,-103.72,-45.92,-36.84,55.80,-39.15,-57.90,17.53,03/22/2020,00:00:06.500,0,0,0,0,0,0,0,9999,9.892,
01/01/2000,00:00:07.60,-60.06,656.74,-955.57,-49.33,2.75,-39.63,51.60,-36.60,-57.60,17.44,03/22/2020,00:00:06.600,0,0,0,0,0,0,0,9999,9.895,
01/01/2000,00:00:07.70,-340.33,454.59,-817.87,-33.82,-3.81,41.66,52.95,-32.10,-60.75,17.82,03/22/2020,00:00:06.700,0,0,0,0,0,0,0,9999,9.897,
01/01/2000,00:00:07.80,-37.11,360.35,-958.98,-29.74,55.34,-95.46,49.35,-34.05,-61.20,17.87,03/22/2020,00:00:06.800,0,0,0,0,0,0,0,9999,9.899,
01/01/2000,00:00:07.90,-210.45,104.00,-899.90,-46.31,38.96,1.11,45.15,-34.80,-61.50,17.82,03/22/2020,00:00:06.900,0,0,0,0,0,0,0,9999,9.901,
01/01/2000,00:00:08.00,-157.71,6.35,-1316.89,-8.32,-66.49,78.66,46.35,-27.45,-64.80,17.97,03/22/2020,00:00:07.000,0,0,0,0,0,0,0,9999,9.865,
01/01/2000,00:00:08.10,202.64,500.49,-1098.63,103.40,13.30,16.79,49.95,-27.15,-62.40,18.01,03/22/2020,00:00:07.100,0,0,0,0,0,0,0,9999,9.905,
01/01/2000,00:00:08.20,-1.46,361.33,-957.03,117.03,50.25,48.23,48.45,-38.55,-63.15,17.82,03/22/2020,00:00:07.200,0,0,0,0,0,0,0,9999,9.907,
01/01/2000,00:00:08.30,-178.22,184.57,-1041.99,35.48,-48.55,91.56,42.30,-45.45,-59.10,17.63,03/22/2020,00:00:07.300,0,0,0,0,0,0,0,9999,9.908,
01/01/2000,00:00:08.40,-402.83,-127.44,-864.26,57.44,-7.95,69.49,46.05,-46.05,-57.15,18.01,03/22/2020,00:00:07.400,0,0,0,0,0,0,0,9999,9.910,
01/01/2000,00:00:08.50,-503.91,-15.14,-953.61,-23.44,2.56,73.04,49.35,-46.65,-57.30,18.16,03/22/2020,00:00:07.500,0,0,0,0,0,0,0,9999,9.912,
01/01/2000,00:00:08.60,-172.85,183.59,-998.54,-33.08,-23.96,26.67,54.30,-40.80,-57.75,17.87,03/22/2020,00:00:07.600,0,0,0,0,0,0,0,9999,9.913,
01/01/2000,00:00:08.70,-395.51,-11.23,-1104.98,-46.76,24.31,64.50,56.55,-39.90,-55.80,17.97,03/22/2020,00:00:07.700,0,0,0,0,0,0,0,9999,9.915,
01/01/2000,00:00:08.80,65.92,180.18,-863.28,-59.82,59.33,131.31,56.70,-28.95,-59.55,18.06,03/22/2020,00:00:07.800,0,0,0,0,0,0,0,9999,9.916,
01/01/2000,00:00:08.90,452.64,450.68,-690.43,13.64,42.89,12.11,52.80,-21.60,-61.65,18.06,03/22/2020,00:00:07.900,0,0,0,0,0,0,0,9999,9.917,
01/01/2000,00:00:09.00,76.66,225.59,-805.66,107.26,-48.78,-127.82,52.50,-30.15,-57.45,18.06,03/22/2020,00:00:08.000,0,0,0,0,0,0,0,9999,9.887,
01/01/2000,00:00:09.11,-183.11,66.41,-854.00,37.83,35.11,-48.21,56.70,-37.95,-57.75,18.16,03/22/2020,00:00:08.100,0,0,0,0,0,0,0,9999,9.920,
01/01/2000,00:00:09.21,-417.97,49.80,-1259.77,-19.82,-92.21,-20.69,56.25,-42.45,-56.85,17.87,03/22/2020,00:00:08.200,0,0,0,0,0,0,0,9999,9.921,
01/01/2000,00:00:09.31,-543.46,44.43,-1063.48,-46.57,-20.14,-13.98,59.25,-39.30,-55.65,18.21,03/22/2020,00:00:08.300,0,0,0,0,0,0,0,9999,9.922,
01/01/2000,00:00:09.40,-143.55,-57.13,-1229.98,-12.90,-76.83,-37.53,57.60,-42.45,-54.0,18.16,03/22/2020,00:00:08.400,0,0,0,0,0,0,0,9999,9.924,
01/01/2000,00:00:09.50,-400.88,40.04,-722.17,-15.30,-74.60,-23.89,64.65,-40.80,-50.40,17.77,03/22/2020,00:00:08.500,0,0,0,0,0,0,0,9999,9.925,
01/01/2000,00:00:09.60,-452.64,-44.43,-841.31,-8.18,-45.76,-10.16,62.55,-42.75,-45.45,18.21,03/22/2020,00:00:08.600,0,0,0,0,0,0,0,9999,9.926,
01/01/2000,00:00:09.70,-538.57,-16.60,-621.09,18.86,5.44,-2.93,64.95,-43.50,-42.60,18.16,03/22/2020,00:00:08.700,0,0,0,0,0,0,0,9999,9.927,
01/01/2000,00:00:09.80,-598.14,23.93,-777.34,24.50,4.97,1.47,66.75,-44.85,-47.55,18.21,03/22/2020,00:00:08.800,0,0,0,0,0,0,0,9999,9.928,
01/01/2000,00:00:09.90,-586.43,-18.07,-739.26,10.64,-7.81,1.63,67.20,-43.05,-47.10,18.21,03/22/2020,00:00:08.900,0,0,0,0,0,0,0,9999,9.929,
01/01/2000,00:00:10.00,-589.84,-28.32,-790.04,7.96,9.50,-0.73,66.75,-43.50,-45.45,17.82,03/22/2020,00:00:09.000,0,0,0,0,0,0,0,9999,9.930,
01/01/2000,00:00:10.10,-548.34,-3.42,-839.84,0.21,33.86,5.92,64.35,-45.30,-44.70,17.97,03/22/2020,00:00:09.100,0,0,0,0,0,0,0,9999,9.931,
01/01/2000,00:00:10.20,-462.40,-48.83,-685.06,10.12,30.50,1.92,63.0,-46.95,-43.05,18.21,03/22/2020,00:00:09.200,0,0,0,0,0,0,0,9999,9.932,
01/01/2000,00:00:10.30,26.37,-184.08,-719.24,23.88,97.37,117.06,61.35,-45.30,-48.90,18.30,03/22/2020,00:00:09.300,0,0,0,0,0,0,0,9999,9.933,
01/01/2000,00:00:10.40,-582.52,47.36,-1161.62,34.89,167.65,73.02,60.30,-37.95,-56.40,18.21,03/22/2020,00:00:09.400,0,0,0,0,0,0,0,9999,9.934,
01/01/2000,00:00:10.50,-161.13,300.78,-1215.33,-21.83,-17.73,74.27,52.65,-34.80,-57.90,18.21,03/22/2020,00:00:09.500,0,0,0,0,0,0,0,9999,9.935,
01/01/2000,00:00:10.60,186.52,409.18,-844.24,-81.24,158.02,114.89,48.45,-28.20,-63.75,18.21,03/22/2020,00:00:09.600,0,0,0,0,0,0,0,9999,9.935,
01/01/2000,00:00:10.70,146.00,58.59,-967.29,16.21,28.64,73.92,42.60,-22.50,-66.15,18.35,03/22/2020,00:00:09.700,0,0,0,0,0,0,0,9999,9.936,
01/01/2000,00:00:10.80,595.21,-234.38,-727.54,30.79,49.98,98.45,36.30,-23.10,-62.70,18.49,03/22/2020,00:00:09.800,0,0,0,0,0,0,0,9999,9.937,
01/01/2000,00:00:10.90,101.07,61.52,-958.01,12.54,13.55,93.56,35.55,-23.10,-64.80,18.16,03/22/2020,00:00:09.900,0,0,0,0,0,0,0,9999,9.938,
01/01/2000,00:00:11.00,448.24,-114.75,-1112.79,-16.82,-29.35,39.94,38.40,-23.85,-67.05,18.30,03/22/2020,00:00:10.000,0,0,0,0,0,0,0,9999,9.914,
01/01/2000,00:00:11.10,302.73,-46.88,-972.17,-17.92,-30.76,36.29,38.85,-19.05,-66.0,18.16,03/22/2020,00:00:10.100,0,0,0,0,0,0,0,9999,9.939,
01/01/2000,00:00:11.20,222.66,-65.43,-942.87,-10.88,-18.61,24.95,41.40,-19.05,-63.75,18.35,03/22/2020,00:00:10.200,0,0,0,0,0,0,0,9999,9.940,
01/01/2000,00:00:11.30,216.31,-59.08,-870.12,-22.62,22.99,41.92,43.50,-15.60,-65.25,18.21,03/22/2020,00:00:10.300,0,0,0,0,0,0,0,9999,9.941,
01/01/2000,00:00:11.40,291.02,104.49,-1027.34,-22.44,-4.64,22.65,40.50,-15.90,-62.25,18.35,03/22/2020,00:00:10.400,0,0,0,0,0,0,0,9999,9.942,
01/01/2000,00:00:11.50,406.74,105.96,-883.30,2.94,-17.43,-14.95,40.80,-15.45,-63.30,18.54,03/22/2020,00:00:10.500,0,0,0,0,0,0,0,9999,9.942,
01/01/2000,00:00:11.60,358.89,49.32,-842.77,37.05,24.54,-53.93,42.0,-15.30,-62.40,18.35,03/22/2020,00:00:10.600,0,0,0,0,0,0,0,9999,9.943,
01/01/2000,00:00:11.70,291.02,-155.76,-1086.43,26.93,-10.30,-57.0,42.90,-18.45,-64.65,18.40,03/22/2020,00:00:10.700,0,0,0,0,0,0,0,9999,9.932,
01/01/2000,00:00:11.80,130.86,-132.32,-955.57,19.08,6.92,-19.31,41.55,-19.20,-65.10,18.54,03/22/2020,00:00:10.800,0,0,0,0,0,0,0,9999,9.944,
01/01/2000,00:00:11.90,47.36,-124.51,-874.51,-27.73,-18.02,10.89,41.55,-22.20,-62.85,18.16,03/22/2020,00:00:10.900,0,0,0,0,0,0,0,9999,9.945,
01/01/2000,00:00:12.00,129.39,-135.74,-1112.79,8.66,14.89,47.56,40.95,-21.15,-64.20,18.40,03/22/2020,00:00:11.000,0,0,0,0,0,0,0,9999,9.924,
01/01/2000,00:00:12.11,236.82,-114.26,-1064.45,9.66,11.67,17.09,40.80,-21.0,-65.70,18.54,03/22/2020,00:00:11.100,0,0,0,0,0,0,0,9999,9.946,
01/01/2000,00:00:12.20,231.93,-212.40,-1032.23,18.39,-17.68,19.56,41.10,-19.50,-65.70,18.54,03/22/2020,00:00:11.200,0,0,0,0,0,0,0,9999,9.947,
01/01/2000,00:00:12.30,140.14,-52.25,-834.96,-1.84,26.69,71.07,38.10,-20.10,-62.70,18.49,03/22/2020,00:00:11.300,0,0,0,0,0,0,0,9999,9.947,
01/01/2000,00:00:12.40,414.55,-227.54,-928.22,-13.97,37.02,72.01,37.05,-19.35,-66.30,18.35,03/22/2020,00:00:11.400,0,0,0,0,0,0,0,9999,9.948,
01/01/2000,00:00:12.50,458.98,-179.69,-943.85,-5.99,9.94,19.66,34.50,-17.55,-66.30,18.40,03/22/2020,00:00:11.500,0,0,0,0,0,0,0,9999,9.948,
01/01/2000,00:00:12.60,325.68,-118.65,-951.66,6.17,5.50,25.38,31.35,-19.35,-64.20,18.40,03/22/2020,00:00:11.600,0,0,0,0,0,0,0,9999,9.949,
01/01/2000,00:00:12.70,385.25,-186.04,-890.14,-1.89,-4.60,1.91,30.75,-19.20,-62.25,18.49,03/22/2020,00:00:11.700,0,0,0,0,0,0,0,9999,9.949,
01/01/2000,00:00:12.80,314.45,-175.78,-905.76,1.07,-3.24,-14.10,33.75,-17.55,-66.30,18.54,03/22/2020,00:00:11.800,0,0,0,0,0,0,0,9999,9.950,
01/01/2000,00:00:12.90,293.46,-154.79,-945.80,19.38,5.11,1.12,33.75,-17.85,-67.05,18.68,03/22/2020,00:00:11.900,0,0,0,0,0,0,0,9999,9.950,
01/01/2000,00:00:13.00,398.93,-206.54,-927.25,4.01,-8.12,-23.63,31.95,-20.55,-63.75,18.30,03/22/2020,00:00:12.000,0,0,0,0,0,0,0,9999,9.951,
01/01/2000,00:00:13.10,351.56,-206.05,-929.20,15.59,-2.36,-25.47,33.45,-20.10,-67.05,18.54,03/22/2020,00:00:12.100,0,0,0,0,0,0,0,9999,9.951,
01/01/2000,00:00:13.20,291.50,-203.61,-857.91,-7.79,-4.29,-31.11,32.55,-22.20,-63.30,18.54,03/22/2020,00:00:12.200,0,0,0,0,0,0,0,9999,9.952,
01/01/2000,00:00:13.30,208.50,-125.0,-992.68,-12.28,-2.22,-16.54,36.0,-21.15,-64.80,18.49,03/22/2020,00:00:12.300,0,0,0,0,0,0,0,9999,9.952,
01/01/2000,00:00:13.40,237.79,-159.18,-878.91,18.63,70.89,52.81,31.35,-21.15,-64.80,18.83,03/22/2020,00:00:12.400,0,0,0,0,0,0,0,9999,9.953,
01/01/2000,00:00:13.50,363.77,-298.34,-690.43,24.82,125.90,113.36,24.30,-22.50,-66.15,18.54,03/22/2020,00:00:12.500,0,0,0,0,0,0,0,9999,9.953,
01/01/2000,00:00:13.60,585.45,-454.10,-729.98,5.98,-20.56,73.37,15.0,-28.05,-64.05,18.68,03/22/2020,00:00:12.600,0,0,0,0,0,0,0,9999,9.953,
01/01/2000,00:00:13.70,623.54,-538.57,-738.77,-0.74,2.10,47.64,15.30,-30.30,-61.80,18.83,03/22/2020,00:00:12.700,0,0,0,0,0,0,0,9999,9.954,
01/01/2000,00:00:13.80,524.41,-541.99,-639.16,-10.40,-10.79,13.63,16.05,-29.85,-62.25,18.54,03/22/2020,00:00:12.800,0,0,0,0,0,0,0,9999,9.936,
01/01/2000,00:00:13.91,515.63,-528.32,-762.70,-4.05,11.85,17.40,19.05,-28.65,-65.55,18.88,03/22/2020,00:00:12.900,0,0,0,0,0,0,0,9999,9.955,
01/01/2000,00:00:14.01,433.59,-508.30,-887.70,0.42,11.88,-4.69,17.10,-28.05,-64.65,18.68,03/22/2020,00:00:13.000,0,0,0,0,0,0,0,9999,9.955,
01/01/2000,00:00:14.10,426.27,-496.09,-804.20,29.21,6.27,-10.11,14.70,-31.05,-61.50,18.54,03/22/2020,00:00:13.100,0,0,0,0,0,0,0,9999,9.956,
01/01/2000,00:00:14.20,519.53,-503.42,-646.48,8.18,16.86,-9.70,18.60,-28.80,-65.10,18.88,03/22/2020,00:00:13.200,0,0,0,0,0,0,0,9999,9.956,
01/01/2000,00:00:14.30,496.09,-474.61,-594.24,-16.98,-10.21,7.60,17.25,-26.70,-65.55,18.83,03/22/2020,00:00:13.300,0,0,0,0,0,0,0,9999,9.956,
01/01/2000,00:00:14.40,462.89,-474.61,-731.45,-44.17,-7.63,15.05,15.75,-28.50,-62.55,18.68,03/22/2020,00:00:13.400,0,0,0,0,0,0,0,9999,9.957,
01/01/2000,00:00:14.50,354.00,-454.10,-942.38,-12.45,4.43,-4.44,15.0,-29.55,-61.80,19.02,03/22/2020,00:00:13.500,0,0,0,0,0,0,0,9999,9.957,
01/01/2000,00:00:14.60,409.18,-456.54,-784.67,26.74,2.44,-20.38,19.05,-26.40,-64.50,18.49,03/22/2020,00:00:13.600,0,0,0,0,0,0,0,9999,9.957,
01/01/2000,00:00:14.70,497.07,-477.54,-568.36,8.01,-2.14,-14.05,18.60,-27.30,-64.65,18.68,03/22/2020,00:00:13.700,0,0,0,0,0,0,0,9999,9.949,
01/01/2000,00:00:14.80,401.86,-450.68,-153.81,-8.87,-86.68,-14.59,21.30,-24.90,-64.50,18.83,03/22/2020,00:00:13.800,0,0,0,0,0,0,0,9999,9.958,
01/01/2000,00:00:14.90,716.80,-830.08,-1058.11,131.98,-25.73,4.47,25.20,-32.40,-66.0,18.73,03/22/2020,00:00:13.900,0,0,0,0,0,0,0,9999,9.959,
01/01/2000,00:00:15.00,269.04,-620.61,-1417.97,-15.16,-39.67,-103.07,24.45,-41.25,-62.10,18.83,03/22/2020,00:00:14.100,0,0,0,0,0,0,0,9999,9.869,
01/01/2000,00:00:15.20,230.47,-252.44,-979.98,-69.44,-165.90,-19.40,39.15,-30.45,-67.05,18.83,03/22/2020,00:00:14.200,0,0,0,0,0,0,0,9999,9.863,
01/01/2000,00:00:15.30,176.27,-310.55,-1092.77,-108.92,-149.29,0.22,51.0,-23.10,-62.70,19.02,03/22/2020,00:00:14.300,0,0,0,0,0,0,0,9999,9.880,
01/01/2000,00:00:15.40,-269.53,-72.75,-981.93,-141.83,-59.73,59.11,59.70,-12.30,-55.95,19.07,03/22/2020,00:00:14.400,0,0,0,0,0,0,0,9999,9.880,
01/01/2000,00:00:15.50,-218.26,15.14,-1060.55,31.15,73.15,-13.13,60.0,-6.45,-54.30,18.92,03/22/2020,00:00:14.500,0,0,0,0,0,0,0,9999,9.881,
01/01/2000,00:00:15.60,-201.17,239.75,-831.05,-49.92,-20.31,31.67,57.15,-7.20,-53.85,18.92,03/22/2020,00:00:14.600,0,0,0,0,0,0,0,9999,9.882,
01/01/2000,00:00:15.70,-178.71,195.31,-1031.25,24.36,27.16,-30.54,56.55,-3.60,-53.70,18.73,03/22/2020,00:00:14.700,0,0,0,0,0,0,0,9999,9.883,
01/01/2000,00:00:15.80,-84.47,161.13,-783.69,13.40,17.36,15.84,53.40,-5.10,-57.90,18.92,03/22/2020,00:00:14.800,0,0,0,0,0,0,0,9999,9.884,
01/01/2000,00:00:15.90,-30.27,33.69,-968.26,28.21,27.27,3.40,54.0,-8.85,-60.45,19.07,03/22/2020,00:00:14.900,0,0,0,0,0,0,0,9999,9.885,
01/01/2000,00:00:16.00,-198.24,106.45,-1068.36,65.08,-20.60,-62.94,53.25,-13.80,-57.45,18.68,03/22/2020,00:00:15.000,0,0,0,0,0,0,0,9999,9.886,
01/01/2000,00:00:16.10,-218.26,-74.22,-812.50,47.35,74.58,25.49,54.90,-16.05,-60.60,19.12,03/22/2020,00:00:15.100,0,0,0,0,0,0,0,9999,9.887,
01/01/2000,00:00:16.20,153.32,-216.31,-1132.32,69.69,37.18,28.21,46.50,-21.45,-61.20,19.02,03/22/2020,00:00:15.200,0,0,0,0,0,0,0,9999,9.888,
01/01/2000,00:00:16.30,136.72,-273.93,-826.66,-8.88,-17.19,-4.60,45.60,-23.85,-62.10,18.83,03/22/2020,00:00:15.300,0,0,0,0,0,0,0,9999,9.888,
01/01/2000,00:00:16.40,125.49,-270.02,-1122.56,-20.19,-18.17,-22.98,47.55,-25.80,-61.50,19.26,03/22/2020,00:00:15.400,0,0,0,0,0,0,0,9999,9.889,
01/01/2000,00:00:16.50,-10.74,-156.25,-844.24,-16.98,21.58,-9.56,48.75,-23.25,-63.30,18.92,03/22/2020,00:00:15.500,0,0,0,0,0,0,0,9999,9.890,
01/01/2000,00:00:16.60,67.87,-196.78,-1024.90,30.69,-15.80,-19.91,47.85,-24.60,-64.20,18.88,03/22/2020,00:00:15.600,0,0,0,0,0,0,0,9999,9.891,
01/01/2000,00:00:16.70,106.45,-249.51,-829.59,26.36,-15.16,-5.38,47.25,-25.50,-60.45,19.12,03/22/2020,00:00:15.700,0,0,0,0,0,0,0,9999,9.892,
01/01/2000,00:00:16.80,156.25,-270.02,-957.03,10.20,-9.61,-21.55,48.45,-28.20,-61.65,19.26,03/22/2020,00:00:15.800,0,0,0,0,0,0,0,9999,9.892,
01/01/2000,00:00:16.90,92.29,-151.86,-1181.15,-11.90,-3.69,-3.02,50.10,-28.80,-61.20,18.92,03/22/2020,00:00:15.900,0,0,0,0,0,0,0,9999,9.893,
01/01/2000,00:00:17.00,-5.86,-124.02,-1130.37,-82.25,-74.01,-13.89,55.80,-24.75,-60.45,19.07,03/22/2020,00:00:16.000,0,0,0,0,0,0,0,9999,9.880,
